park,year,latitude,longitude,water,wetland,shrub,dshrub,dec,mixed,spruce,baresnow,AMPI,AMRO,ATSP,DEJU,FOSP,GCSP,HETH,OCWA,ROPT,SAVS,WCSP,WIPT,WISN,WIWA,YRWA
LACL,2004,61.05023372,-153.2447243,0.15755627,0.035369775,0.450160772,0.0,0.0,0.025723473,0.260450161,0.07073955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACL,2004,61.05027596,-153.2674362,0.0,0.0,0.525641026,0.0,0.006410256,0.064102564,0.102564103,0.301282051,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
LACL,2004,61.05387314,-153.2617679,0.0,0.0,0.550632911,0.0,0.063291139,0.003164557,0.091772152,0.291139241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACL,2004,61.45131508,-153.0080372,0.0,0.0,0.901273885,0.098726115,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
LACL,2004,61.45578448,-153.0089794,0.0,0.0,0.473015873,0.526984127,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
LACL,2004,61.45966823,-153.0095198,0.0,0.0,0.226537217,0.724919094,0.0,0.0,0.0,0.048543689,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
LACL,2004,61.48192369,-153.0587187,0.0,0.0,0.0,0.275641026,0.0,0.0,0.0,0.724358974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.24966754,-155.7826114,0.0,0.0,0.968152866,0.012738854,0.01910828,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.25389554,-155.7793359,0.037974684,0.0,0.794303797,0.142405063,0.0,0.0,0.025316456,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
KATM,2005,58.25611875,-155.7038004,0.022364217,0.0,0.798722045,0.178913738,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.25669493,-155.7726421,0.0,0.0,0.775316456,0.205696203,0.0,0.0,0.018987342,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.25801684,-155.7115468,0.0,0.0,0.778481013,0.221518987,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.25910866,-155.7322719,0.0,0.0,0.990506329,0.009493671,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.25947638,-155.7659178,0.0,0.0,0.778846154,0.205128205,0.016025641,0.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.25949415,-155.7570208,0.0,0.0,0.89556962,0.069620253,0.034810127,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
KATM,2005,58.25951762,-155.7195577,0.006329114,0.0,0.556962025,0.436708861,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.26027995,-155.7003926,0.028481013,0.0,0.60443038,0.367088608,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.26239915,-155.7262268,0.050473186,0.018927445,0.583596215,0.347003155,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.26264113,-155.7377395,0.0,0.0,0.974358974,0.025641026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KATM,2005,58.26323449,-155.7520924,0.0,0.0,0.823151125,0.080385852,0.061093248,0.035369775,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
KATM,2005,58.26473795,-155.7023405,0.009584665,0.0,0.54313099,0.447284345,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.26621635,-155.7447355,0.0,0.0,0.984025559,0.009584665,0.006389776,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.26636077,-155.7103996,0.006329114,0.0,0.550632911,0.443037975,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.2682881,-155.7181485,0.0,0.0,0.617363344,0.382636656,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.26893561,-155.7372496,0.0,0.0,0.923809524,0.076190476,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.27204211,-155.7230679,0.0,0.0,0.905362776,0.094637224,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
KATM,2005,58.27263881,-155.7315981,0.0,0.0,0.939297125,0.060702875,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.29484105,-155.8763463,0.018927445,0.0,0.012618297,0.757097792,0.0,0.0,0.0,0.211356467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.29662078,-155.100284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.29712093,-155.8837814,0.0,0.0,0.051446945,0.790996785,0.0,0.0,0.0,0.15755627,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.29948664,-155.8911146,0.063694268,0.0,0.089171975,0.834394904,0.0,0.0,0.0,0.012738854,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.30097795,-155.8988822,0.0,0.0,0.0,0.917197452,0.0,0.0,0.0,0.082802548,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
KATM,2005,58.3031559,-155.9066338,0.029032258,0.0,0.0,0.938709677,0.0,0.0,0.0,0.032258065,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.30563426,-155.913747,0.132075472,0.0,0.037735849,0.830188679,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.30881536,-155.9299905,0.0,0.0,0.082018927,0.917981073,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.31338584,-155.944807,0.0,0.0,0.556270096,0.443729904,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
KATM,2005,58.31528485,-155.9523548,0.0,0.0,0.702531646,0.297468354,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.3175379,-155.9597737,0.0,0.0,0.579113924,0.420886076,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.33211839,-156.0044969,0.031746032,0.0,0.26984127,0.685714286,0.0,0.0,0.012698413,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.34100187,-156.0067124,0.059748428,0.0,0.455974843,0.48427673,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.34448455,-155.470451,0.0,0.0,0.24437299,0.75562701,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.34472477,-155.9909625,0.0,0.0,0.08490566,0.91509434,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.34550798,-156.008075,0.0,0.0,0.734177215,0.265822785,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.34813654,-155.9968311,0.0,0.0,0.691823899,0.308176101,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
KATM,2005,58.34826294,-155.4752709,0.0,0.0,0.317307692,0.682692308,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.34993362,-156.0089762,0.0,0.0,0.790322581,0.209677419,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.35208476,-156.0013426,0.0,0.0,0.89556962,0.088607595,0.0,0.0,0.015822785,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.35243537,-155.4819054,0.0,0.0,0.547169811,0.452830189,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.35467041,-156.0097648,0.037974684,0.0,0.924050633,0.037974684,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.35664728,-155.4851844,0.0,0.0,0.834920635,0.165079365,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.35926838,-155.4922454,0.0,0.0,0.955271566,0.038338658,0.006389776,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.36127727,-155.4208838,0.044303797,0.028481013,0.702531646,0.136075949,0.050632911,0.0,0.037974684,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.36451411,-155.4438261,0.0,0.0,0.705696203,0.0,0.21835443,0.0,0.075949367,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
KATM,2005,58.36466591,-155.4524617,0.0,0.0,0.746835443,0.018987342,0.123417722,0.0,0.110759494,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.36469223,-155.4266286,0.0,0.0,0.747603834,0.054313099,0.086261981,0.047923323,0.063897764,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.36496397,-155.4352345,0.0,0.0,0.673076923,0.051282051,0.150641026,0.025641026,0.099358974,0.0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
KATM,2005,58.36892601,-155.4397473,0.0,0.0,0.22829582,0.080385852,0.286173633,0.083601286,0.321543408,0.0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
KATM,2005,58.36900212,-155.4297196,0.0,0.0,0.373801917,0.31629393,0.10543131,0.0,0.115015974,0.089456869,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
KATM,2005,58.37045034,-155.4484148,0.0,0.0,0.29903537,0.0,0.418006431,0.154340836,0.128617363,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
KATM,2005,58.37218489,-155.4573435,0.0,0.0,0.233974359,0.0,0.304487179,0.057692308,0.403846154,0.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1
KATM,2005,58.37246418,-155.9338207,0.0,0.0,0.778481013,0.221518987,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.37280214,-155.9248943,0.0,0.0,0.892063492,0.092063492,0.015873016,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.37295234,-155.9424199,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.37340295,-155.9509439,0.0,0.0,0.862619808,0.137380192,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,58.37381886,-155.4660361,0.0,0.0,0.148387097,0.0,0.203225806,0.090322581,0.558064516,0.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
KATM,2005,58.37431817,-155.4750745,0.0,0.0,0.139240506,0.0,0.155063291,0.208860759,0.496835443,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KATM,2005,58.37677734,-155.4827873,0.0,0.135048232,0.202572347,0.1414791,0.154340836,0.08681672,0.279742765,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
KATM,2005,58.37955058,-155.4899711,0.0,0.051446945,0.350482315,0.311897106,0.07073955,0.048231511,0.167202572,0.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0
KATM,2005,58.38136861,-155.4978505,0.063694268,0.0,0.315286624,0.27388535,0.181528662,0.0,0.165605096,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
KATM,2005,58.38428359,-155.5056189,0.0,0.0,0.387096774,0.493548387,0.032258065,0.022580645,0.064516129,0.0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0
KATM,2005,58.38802024,-155.510768,0.019047619,0.0,0.422222222,0.39047619,0.0,0.0,0.126984127,0.041269841,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
KATM,2005,58.39479089,-155.0541527,0.0,0.0,0.022364217,0.466453674,0.0,0.0,0.0,0.511182109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.39491427,-155.0820745,0.0,0.0,0.0,0.054140127,0.0,0.0,0.0,0.945859873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.39634657,-155.0592811,0.0,0.0,0.0,0.366559486,0.0,0.0,0.0,0.633440514,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.39899123,-155.981741,0.0,0.0,0.306709265,0.0,0.370607029,0.150159744,0.172523962,0.0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.3992058,-155.0795586,0.0,0.0,0.0,0.361904762,0.0,0.0,0.0,0.638095238,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.39947939,-155.0654877,0.0,0.0,0.0,0.347133758,0.0,0.0,0.0,0.652866242,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.40198457,-155.9754057,0.0,0.0,0.253205128,0.0,0.352564103,0.083333333,0.310897436,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
KATM,2005,58.4029448,-155.0709433,0.0,0.0,0.03514377,0.258785942,0.0,0.0,0.0,0.706070288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.40531051,-155.9695316,0.0,0.0,0.402555911,0.003194888,0.3514377,0.025559105,0.217252396,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.40619028,-155.0768549,0.0,0.0,0.041009464,0.457413249,0.0,0.0,0.0,0.501577287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.40819933,-156.0055726,0.0,0.161392405,0.139240506,0.053797468,0.0,0.079113924,0.566455696,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
KATM,2005,58.40829849,-155.9632982,0.0,0.0,0.42721519,0.03164557,0.246835443,0.056962025,0.237341772,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
KATM,2005,58.41065347,-155.0764204,0.0,0.0,0.054487179,0.246794872,0.0,0.0,0.0,0.698717949,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
KATM,2005,58.4114635,-155.9572256,0.0,0.0,0.458860759,0.003164557,0.344936709,0.041139241,0.151898734,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
KATM,2005,58.41213875,-156.001208,0.0,0.0,0.13015873,0.019047619,0.003174603,0.212698413,0.634920635,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
KATM,2005,58.41446221,-155.9507401,0.0,0.0,0.520634921,0.0,0.46031746,0.0,0.019047619,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
KATM,2005,58.41513276,-155.0760073,0.0,0.0,0.296529968,0.451104101,0.0,0.0,0.0,0.252365931,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
KATM,2005,58.41580507,-155.9944838,0.0,0.015822785,0.113924051,0.018987342,0.018987342,0.303797468,0.528481013,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
KATM,2005,58.41738582,-155.9442545,0.0,0.0,0.687898089,0.0,0.312101911,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.41966033,-155.0754763,0.0,0.0,0.914285714,0.085714286,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.42020842,-155.9916632,0.0,0.044164038,0.302839117,0.211356467,0.0,0.157728707,0.277602524,0.0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1
KATM,2005,58.42107654,-155.9392334,0.0,0.0,0.667721519,0.015822785,0.316455696,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
KATM,2005,58.42440784,-155.0750417,0.0,0.0,0.964401295,0.01618123,0.019417476,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
KATM,2005,58.42506917,-155.9881716,0.0,0.01607717,0.282958199,0.234726688,0.0,0.180064309,0.286173633,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
KATM,2005,58.42725635,-154.7084803,0.0,0.0,0.015822785,0.417721519,0.0,0.0,0.0,0.566455697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,58.43102217,-155.9212143,0.0,0.182108626,0.562300319,0.233226837,0.003194888,0.0,0.019169329,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.43445003,-154.7187425,0.0,0.0,0.482315113,0.1414791,0.0,0.0,0.0,0.376205788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.43539953,-155.9192831,0.0,0.153354633,0.6485623,0.182108626,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
KATM,2005,58.43866646,-154.7218646,0.0,0.0,0.91025641,0.057692308,0.0,0.0,0.0,0.032051282,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
KATM,2005,58.43989491,-155.9174431,0.0,0.0,0.831210191,0.02866242,0.124203822,0.006369427,0.00955414,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
KATM,2005,58.44268978,-154.7258879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
KATM,2005,58.44333351,-155.911848,0.0,0.0,0.722580645,0.061290323,0.203225806,0.0,0.012903226,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
KATM,2005,58.44655752,-154.7301204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
KATM,2005,58.44678283,-155.9063066,0.0,0.098726115,0.700636943,0.178343949,0.015923567,0.0,0.006369427,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
KATM,2005,58.45018923,-155.900733,0.0,0.041533546,0.741214058,0.067092652,0.099041534,0.0,0.051118211,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.45039845,-154.7344441,0.0,0.0,0.614886731,0.0,0.385113269,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.45459342,-154.7379632,0.0,0.0,0.287974684,0.0,0.712025316,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
KATM,2005,58.45822513,-154.7426946,0.0,0.0,0.33015873,0.063492063,0.155555556,0.0,0.0,0.450793651,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
KATM,2005,58.48222411,-156.2173552,0.0,0.0,0.945859873,0.054140127,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.482939,-154.7469593,0.0,0.0,0.796825397,0.057142857,0.092063492,0.0,0.0,0.053968254,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.48316917,-156.208728,0.0,0.0,0.816455696,0.183544304,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.48329012,-156.225683,0.0,0.0,0.78913738,0.054313099,0.095846645,0.0,0.060702875,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.48401164,-156.2000706,0.0,0.0,0.801282051,0.198717949,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.48507622,-156.1916992,0.0,0.0,0.77388535,0.22611465,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.48565751,-156.1569473,0.0,0.0,0.850318471,0.149681529,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.48655932,-156.1655746,0.0,0.0,0.738993711,0.261006289,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KATM,2005,58.48675797,-156.1834034,0.0,0.0,0.75399361,0.24600639,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,58.48718226,-154.7499205,0.0,0.0,0.722397476,0.154574132,0.123028391,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
KATM,2005,58.48718335,-156.1745173,0.0,0.016025641,0.810897436,0.173076923,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.48784183,-156.1490613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.48976623,-156.140688,0.0,0.0,0.73968254,0.26031746,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
KATM,2005,58.49145234,-154.7525329,0.0,0.0,0.819047619,0.095238095,0.085714286,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
KATM,2005,58.49280199,-156.1336716,0.0,0.056962025,0.496835443,0.446202532,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.49730575,-156.1248935,0.0,0.0,0.560126582,0.439873418,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,58.50208822,-156.1246423,0.0,0.0,0.601910828,0.398089172,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.50602578,-156.1198532,0.0,0.0,0.560897436,0.253205128,0.092948718,0.0,0.092948718,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
KATM,2005,58.50662895,-156.1407482,0.0,0.0,0.588607595,0.411392405,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.50963235,-156.1482737,0.0,0.0,0.780254777,0.219745223,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
KATM,2005,58.5104241,-156.1172578,0.0,0.0,0.715654952,0.073482428,0.159744409,0.0,0.051118211,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.51404685,-156.1456786,0.0,0.0,0.920127796,0.079872204,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
KATM,2005,58.51490867,-156.1172518,0.0,0.0,0.875796178,0.124203822,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KATM,2005,58.51729559,-156.1380689,0.0,0.0,0.839228296,0.064308682,0.096463023,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.5191132,-156.1215602,0.0,0.0,0.702531646,0.297468354,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.52452238,-154.3953465,0.0,0.0,0.0,0.296178344,0.0,0.0,0.0,0.703821656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.52695665,-154.4031145,0.0,0.0,0.07278481,0.601265823,0.0,0.0,0.0,0.325949367,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.52727215,-154.3878778,0.0,0.0,0.025396825,0.650793651,0.0,0.0,0.0,0.323809524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.52836867,-154.4113388,0.0,0.0,0.028938907,0.572347267,0.0,0.0,0.0,0.398713826,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
KATM,2005,58.53086866,-154.4471527,0.0,0.0,0.841772152,0.082278481,0.0,0.0,0.0,0.075949367,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
KATM,2005,58.53149772,-154.3947158,0.0,0.0,0.0,0.852564103,0.0,0.0,0.0,0.147435897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.53283019,-154.4575662,0.0,0.0,0.851265823,0.025316456,0.0,0.0,0.0,0.123417722,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
KATM,2005,58.53334651,-154.4205867,0.0,0.0,0.116129032,0.822580645,0.0,0.0,0.0,0.061290323,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.53379218,-154.411503,0.0,0.0,0.151898734,0.648734177,0.0,0.0,0.0,0.199367089,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.53384809,-154.4025218,0.0,0.0,0.240384615,0.746794872,0.0,0.0,0.0,0.012820513,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,58.53532716,-154.4495547,0.0,0.0,0.349358974,0.503205128,0.0,0.0,0.0,0.147435897,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
KATM,2005,58.53651102,-154.4279654,0.0,0.0,0.439873418,0.471518987,0.0,0.0,0.0,0.088607595,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
KATM,2005,58.53782455,-154.4366887,0.0,0.0,0.642172524,0.325878594,0.0,0.0,0.0,0.031948882,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
KATM,2005,58.53928057,-154.4453417,0.0,0.0,0.189102564,0.746794872,0.0,0.0,0.0,0.064102564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
KATM,2005,58.54408608,-154.5776527,0.0,0.0,0.246794872,0.679487179,0.0,0.0,0.0,0.073717949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,58.54411751,-156.2071926,0.0,0.0,0.73566879,0.26433121,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
KATM,2005,58.54665488,-156.1998873,0.025477707,0.0,0.792993631,0.181528662,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
KATM,2005,58.54763238,-154.5836125,0.0,0.0,0.530546624,0.405144695,0.0,0.0,0.0,0.064308682,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.54830813,-156.2116421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
KATM,2005,58.54895236,-156.1921681,0.0,0.0,0.838607595,0.161392405,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
KATM,2005,58.55142402,-154.5884389,0.0,0.0,0.501587302,0.498412698,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
KATM,2005,58.55224896,-156.2073283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
KATM,2005,58.55234108,-156.186336,0.0,0.0,0.796825397,0.203174603,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,58.55587246,-154.5942572,0.0,0.0,0.736507937,0.263492063,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0
