park,year,PTP,species,sex,number,survey_class,ecoregion,latitude,longitude,plot,transect,point,water,wetland,shrub,dshrub,dec,mixed,spruce,baresnow,elev_m,jdate,radius,sound,obsnum
LACL,2004,218410101,GCSP,U,1,FIVE,AR,60.52578106,-152.9455304,21841,1,1,0.015822785,0.0,0.212025316,0.259493671,0.0,0.0,0.022151899,0.490506329,630.8076632,149,150.0,0.0,2
LACL,2004,218410101,HETH,U,1,FIVE,AR,60.52578106,-152.9455304,21841,1,1,0.015822785,0.0,0.212025316,0.259493671,0.0,0.0,0.022151899,0.490506329,630.8076632,149,150.0,0.0,2
LACL,2004,218410101,WIPT,U,1,FIVE,AR,60.52578106,-152.9455304,21841,1,1,0.015822785,0.0,0.212025316,0.259493671,0.0,0.0,0.022151899,0.490506329,630.8076632,149,150.0,0.0,2
LACL,2004,232740204,AMRO,U,1,FIVE,AR,61.04300634,-153.2834476,23274,2,4,0.098101266,0.025316456,0.405063291,0.0,0.012658228,0.0,0.180379747,0.278481013,443.4114286,148,150.0,0.9,1
LACL,2004,232740204,FOSP,U,1,FIVE,AR,61.04300634,-153.2834476,23274,2,4,0.098101266,0.025316456,0.405063291,0.0,0.012658228,0.0,0.180379747,0.278481013,443.4114286,148,150.0,0.9,1
LACL,2004,232740204,YRWA,U,1,FIVE,AR,61.04300634,-153.2834476,23274,2,4,0.098101266,0.025316456,0.405063291,0.0,0.012658228,0.0,0.180379747,0.278481013,443.4114286,148,150.0,0.9,1
LACL,2004,230310101,ATSP,U,1,FIVE,LH,60.88182352,-153.8362398,23031,1,1,0.0,0.0,0.436708861,0.474683544,0.018987342,0.0,0.0,0.069620253,866.1654,144,150.0,0.0,1
KATM,2005,165620204,GCSP,U,1,FIVE,BBL,58.26636077,-155.7103996,16562,2,4,0.006329114,0.0,0.550632911,0.443037975,0.0,0.0,0.0,0.0,406.1379789,132,150.0,0.0,1
LACL,2004,232670203,DEJU,U,1,FIVE,AR,60.97441102,-154.4831718,23267,2,3,0.0,0.0,0.434920635,0.0,0.085714286,0.047619048,0.431746032,0.0,436.9388211,147,50.0,1.0,2
LACL,2004,232670203,FOSP,U,1,FIVE,AR,60.97441102,-154.4831718,23267,2,3,0.0,0.0,0.434920635,0.0,0.085714286,0.047619048,0.431746032,0.0,436.9388211,147,50.0,1.0,2
KATM,2006,163310304,GCSP,U,1,FIVE,AP,58.28818222,-154.3857948,16331,3,4,0.0,0.0,0.837060703,0.162939297,0.0,0.0,0.0,0.0,402.5972571,150,150.0,0.9,1
KATM,2005,170470301,AMPI,U,1,FIVE,AP,58.54408608,-154.5776527,17047,3,1,0.0,0.0,0.246794872,0.679487179,0.0,0.0,0.0,0.073717949,556.39716,141,150.0,0.0,1
KATM,2006,172900302,GCSP,U,1,FIVE,AP,58.74509501,-153.9722658,17290,3,2,0.0,0.0,0.762057878,0.003215434,0.0,0.0,0.0,0.234726688,238.3536,154,150.0,0.2,1
KATM,2006,172900302,HETH,U,1,FIVE,AP,58.74509501,-153.9722658,17290,3,2,0.0,0.0,0.762057878,0.003215434,0.0,0.0,0.0,0.234726688,238.3536,154,150.0,0.2,1
KATM,2006,172900302,OCWA,U,1,FIVE,AP,58.74509501,-153.9722658,17290,3,2,0.0,0.0,0.762057878,0.003215434,0.0,0.0,0.0,0.234726688,238.3536,154,150.0,0.2,1
KATM,2006,172900302,WIWA,U,1,FIVE,AP,58.74509501,-153.9722658,17290,3,2,0.0,0.0,0.762057878,0.003215434,0.0,0.0,0.0,0.234726688,238.3536,154,150.0,0.2,1
LACL,2004,223120301,ATSP,U,1,FIVE,LH,60.63327972,-154.2275955,22312,3,1,0.0,0.0,0.525477707,0.302547771,0.0,0.140127389,0.031847134,0.0,749.4451429,143,150.0,0.0,2
KATM,2005,177610304,WIPT,U,1,FIVE,AP,58.80975092,-155.2476551,17761,3,4,0.0,0.029032258,0.029032258,0.941935484,0.0,0.0,0.0,0.0,513.2473412,137,150.0,0.0,1
LACL,2004,223180203,AMPI,U,1,FIVE,AR,60.72749365,-153.0519927,22318,2,3,0.0,0.0,0.0,0.903846154,0.0,0.0,0.0,0.096153846,1019.684337,150,150.0,0.0,1
LACL,2004,223180203,AMPI,U,1,FIVE,AR,60.72749365,-153.0519927,22318,2,3,0.0,0.0,0.0,0.903846154,0.0,0.0,0.0,0.096153846,1019.684337,150,150.0,0.0,1
LACL,2004,230310204,WIWA,U,1,FIVE,AR,60.90821804,-153.9313,23031,2,4,0.0,0.0,0.757188498,0.0,0.108626198,0.108626198,0.025559105,0.0,687.7410947,145,150.0,0.7,1
LACL,2004,218360102,DEJU,U,1,FIVE,LH,60.50617008,-153.8415887,21836,1,2,0.0,0.0,0.798722045,0.124600639,0.03514377,0.041533546,0.0,0.0,535.0086667,139,50.0,0.85,2
LACL,2004,218350106,FOSP,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,FOSP,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,FOSP,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,FOSP,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,GCSP,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,GCSP,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,GCSP,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,HETH,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,WIPT,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
LACL,2004,218350106,WIWA,U,1,FIVE,LH,60.45820355,-153.9256655,21835,1,6,0.0,0.0,0.52866242,0.194267516,0.0,0.025477707,0.238853503,0.012738854,622.9309895,140,150.0,0.0,2
KATM,2005,177610104,ROPT,U,1,FIVE,AP,58.77102762,-155.1790014,17761,1,4,0.0,0.0,0.0,0.803797468,0.0,0.0,0.0,0.196202532,884.6602286,136,150.0,0.0,1
KATM,2005,170470501,HETH,U,1,FIVE,AP,58.58723243,-154.6278608,17047,5,1,0.0,0.0,0.42721519,0.0,0.57278481,0.0,0.0,0.0,141.9886737,143,150.0,0.0,1
LACL,2004,213640302,GCSP,U,1,FIVE,AR,60.40573619,-152.5433619,21364,3,2,0.0,0.0,0.996815287,0.0,0.0,0.0,0.003184713,0.0,217.1337143,150,150.0,0.25,2
LACL,2004,213640302,HETH,U,1,FIVE,AR,60.40573619,-152.5433619,21364,3,2,0.0,0.0,0.996815287,0.0,0.0,0.0,0.003184713,0.0,217.1337143,150,150.0,0.25,2
LACL,2004,208750404,YRWA,U,1,FIVE,LH,60.02609373,-154.5838884,20875,4,4,0.0,0.035369775,0.697749196,0.0,0.0,0.041800643,0.225080386,0.0,350.2829333,139,150.0,0.0,1
LACL,2004,218410102,ATSP,U,1,FIVE,AR,60.52936222,-152.9389499,21841,1,2,0.016025641,0.0,0.141025641,0.294871795,0.0,0.0,0.070512821,0.477564103,619.52124,149,150.0,0.0,2
LACL,2004,218410102,GCSP,U,1,FIVE,AR,60.52936222,-152.9389499,21841,1,2,0.016025641,0.0,0.141025641,0.294871795,0.0,0.0,0.070512821,0.477564103,619.52124,149,150.0,0.0,2
KATM,2005,182360501,AMRO,U,1,FIVE,AP,58.87643516,-155.8217205,18236,5,1,0.0,0.067307692,0.775641026,0.067307692,0.08974359,0.0,0.0,0.0,375.5296421,135,50.0,1.0,2
KATM,2006,158520303,FOSP,U,1,FIVE,AP,58.1683723,-154.4008648,15852,3,3,0.0,0.0,0.585209003,0.032154341,0.0,0.0,0.0,0.382636656,366.9792,152,150.0,0.1,1
KATM,2006,158520303,FOSP,U,1,FIVE,AP,58.1683723,-154.4008648,15852,3,3,0.0,0.0,0.585209003,0.032154341,0.0,0.0,0.0,0.382636656,366.9792,152,150.0,0.1,1
KATM,2005,177610305,ATSP,U,1,FIVE,AP,58.80948999,-155.2390138,17761,3,5,0.0,0.0,0.076433121,0.923566879,0.0,0.0,0.0,0.0,517.9995789,137,150.0,0.0,1
LACL,2004,223180204,WIPT,U,1,FIVE,AR,60.72293641,-153.0509801,22318,2,4,0.0,0.0,0.233974359,0.766025641,0.0,0.0,0.0,0.0,887.9259429,150,150.0,0.0,1
KATM,2005,165620205,AMRO,U,1,FIVE,BBL,58.26473795,-155.7023405,16562,2,5,0.009584665,0.0,0.54313099,0.447284345,0.0,0.0,0.0,0.0,421.5553333,132,150.0,0.0,1
LACL,2004,242320104,AMPI,U,1,FIVE,AR,61.48192369,-153.0587187,24232,1,4,0.0,0.0,0.0,0.275641026,0.0,0.0,0.0,0.724358974,1358.413389,148,150.0,0.0,2
LACL,2004,213640104,FOSP,U,1,FIVE,AR,60.40966353,-152.5509318,21364,1,4,0.0,0.0,0.971608833,0.0,0.0,0.0,0.025236593,0.003154574,259.7658,149,150.0,0.06,2
LACL,2004,208750103,AMRO,U,1,FIVE,AR,60.02705405,-154.5368935,20875,1,3,0.0,0.0,0.637820513,0.349358974,0.0,0.0,0.012820513,0.0,396.7854316,138,150.0,0.15,1
LACL,2004,218350107,ATSP,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,ATSP,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,FOSP,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,FOSP,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,GCSP,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,GCSP,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,ROPT,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,SAVS,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,SAVS,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,WIPT,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2004,218350107,WIPT,U,1,FIVE,LH,60.45704694,-153.9346339,21835,1,7,0.0,0.0,0.406349206,0.501587302,0.0,0.003174603,0.088888889,0.0,614.46156,140,150.0,0.0,2
LACL,2006,206450206,WIPT,U,1,FIVE,AR,60.11704199,-152.8795136,20645,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,455.8364211,155,150.0,0.2,1
KATM,2005,177610201,AMPI,U,1,FIVE,AP,58.76309146,-155.2666407,17761,2,1,0.0,0.0,0.015822785,0.949367089,0.0,0.0,0.0,0.034810127,807.9285474,136,150.0,0.0,1
LACL,2004,208750405,SAVS,U,1,FIVE,LH,60.02151277,-154.5821629,20875,4,5,0.0,0.0,0.896440129,0.0,0.01618123,0.0,0.087378641,0.0,355.1645714,139,150.0,0.0,1
LACL,2004,220750101,AMPI,U,1,FIVE,LH,60.53879371,-153.7434624,22075,1,1,0.0,0.0,0.0,0.97133758,0.0,0.0,0.0,0.02866242,1071.633257,141,150.0,0.0,2
LACL,2004,220750101,GCSP,U,1,FIVE,LH,60.53879371,-153.7434624,22075,1,1,0.0,0.0,0.0,0.97133758,0.0,0.0,0.0,0.02866242,1071.633257,141,150.0,0.0,2
LACL,2004,227920307,ROPT,U,1,FIVE,LH,60.85885123,-153.876911,22792,3,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1133.807874,145,150.0,0.0,2
LACL,2006,201670401,AMPI,U,1,FIVE,AR,59.93634442,-152.8871556,20167,4,1,0.0,0.0,0.006389776,0.52715655,0.0,0.0,0.0,0.466453674,749.7934857,156,150.0,0.0,1
KATM,2006,172900205,GCSP,U,1,FIVE,AP,58.72868191,-153.9863327,17290,2,5,0.0,0.0,0.580952381,0.298412698,0.0,0.0,0.0,0.120634921,626.4801143,153,150.0,0.0,1
KATM,2006,172900205,GCSP,U,1,FIVE,AP,58.72868191,-153.9863327,17290,2,5,0.0,0.0,0.580952381,0.298412698,0.0,0.0,0.0,0.120634921,626.4801143,153,150.0,0.0,1
KATM,2006,172900205,ROPT,U,1,FIVE,AP,58.72868191,-153.9863327,17290,2,5,0.0,0.0,0.580952381,0.298412698,0.0,0.0,0.0,0.120634921,626.4801143,153,150.0,0.0,1
KATM,2005,182360502,HETH,U,1,FIVE,AP,58.87995422,-155.8163614,18236,5,2,0.0,0.054487179,0.791666667,0.147435897,0.006410256,0.0,0.0,0.0,323.05752,135,150.0,0.0,2
KATM,2005,170470303,AMPI,U,1,FIVE,AP,58.55142402,-154.5884389,17047,3,3,0.0,0.0,0.501587302,0.498412698,0.0,0.0,0.0,0.0,624.6795789,141,150.0,0.0,1
KATM,2005,170470303,WIPT,U,1,FIVE,AP,58.55142402,-154.5884389,17047,3,3,0.0,0.0,0.501587302,0.498412698,0.0,0.0,0.0,0.0,624.6795789,141,150.0,0.0,1
KATM,2005,177590105,WIWA,U,1,FIVE,AP,58.77212045,-155.5533493,17759,1,5,0.0,0.0,0.916932907,0.03514377,0.047923323,0.0,0.0,0.0,268.2079579,135,150.0,0.55,1
KATM,2005,168000102,AMPI,U,1,FIVE,AP,58.29712093,-155.8837814,16800,1,2,0.0,0.0,0.051446945,0.790996785,0.0,0.0,0.0,0.15755627,734.5038316,131,150.0,0.0,2
KATM,2005,168000102,ROPT,U,1,FIVE,AP,58.29712093,-155.8837814,16800,1,2,0.0,0.0,0.051446945,0.790996785,0.0,0.0,0.0,0.15755627,734.5038316,131,150.0,0.0,2
KATM,2005,168000102,ROPT,U,1,FIVE,AP,58.29712093,-155.8837814,16800,1,2,0.0,0.0,0.051446945,0.790996785,0.0,0.0,0.0,0.15755627,734.5038316,131,150.0,0.0,2
LACL,2004,223180301,AMPI,U,1,FIVE,AR,60.72194492,-153.0908871,22318,3,1,0.0,0.0,0.0,0.424437299,0.0,0.0,0.0,0.575562701,1233.140589,150,150.0,0.0,1
LACL,2004,218410103,FOSP,U,1,FIVE,AR,60.5315608,-152.9303059,21841,1,3,0.044444444,0.0,0.234920635,0.222222222,0.0,0.0,0.00952381,0.488888889,639.7026286,149,150.0,0.0,2
LACL,2004,218410103,GCSP,U,1,FIVE,AR,60.5315608,-152.9303059,21841,1,3,0.044444444,0.0,0.234920635,0.222222222,0.0,0.0,0.00952381,0.488888889,639.7026286,149,150.0,0.0,2
LACL,2004,218410103,GCSP,U,1,FIVE,AR,60.5315608,-152.9303059,21841,1,3,0.044444444,0.0,0.234920635,0.222222222,0.0,0.0,0.00952381,0.488888889,639.7026286,149,150.0,0.0,2
LACL,2004,218410103,WIPT,U,1,FIVE,AR,60.5315608,-152.9303059,21841,1,3,0.044444444,0.0,0.234920635,0.222222222,0.0,0.0,0.00952381,0.488888889,639.7026286,149,150.0,0.0,2
LACL,2004,213640303,WIPT,U,1,FIVE,AR,60.40354634,-152.5513659,21364,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,266.4433263,150,150.0,0.35,2
KATM,2005,175160106,AMRO,U,1,FIVE,AP,58.55618745,-156.1811082,17516,1,6,0.02866242,0.0,0.656050955,0.27388535,0.0,0.025477707,0.0,0.0,296.6666526,133,50.0,0.15,2
KATM,2005,175160106,AMRO,U,1,FIVE,AP,58.55618745,-156.1811082,17516,1,6,0.02866242,0.0,0.656050955,0.27388535,0.0,0.025477707,0.0,0.0,296.6666526,133,50.0,0.15,2
KATM,2005,175160106,WCSP,U,1,FIVE,AP,58.55618745,-156.1811082,17516,1,6,0.02866242,0.0,0.656050955,0.27388535,0.0,0.025477707,0.0,0.0,296.6666526,133,50.0,0.15,2
KATM,2005,189560201,ATSP,U,1,FIVE,AP,59.22375977,-155.4550893,18956,2,1,0.028571429,0.0,0.177777778,0.793650794,0.0,0.0,0.0,0.0,288.17316,136,150.0,0.15,2
LACL,2004,232670205,AMRO,U,1,FIVE,AR,60.96586609,-154.4889187,23267,2,5,0.0,0.0,0.228571429,0.0,0.0,0.003174603,0.768253968,0.0,370.713,147,150.0,0.8,2
LACL,2004,232670205,FOSP,U,1,FIVE,AR,60.96586609,-154.4889187,23267,2,5,0.0,0.0,0.228571429,0.0,0.0,0.003174603,0.768253968,0.0,370.713,147,150.0,0.8,2
LACL,2004,232670205,WCSP,U,1,FIVE,AR,60.96586609,-154.4889187,23267,2,5,0.0,0.0,0.228571429,0.0,0.0,0.003174603,0.768253968,0.0,370.713,147,150.0,0.8,2
LACL,2004,220750207,AMRO,U,1,FIVE,LH,60.57400986,-153.7827109,22075,2,7,0.0,0.0,0.551282051,0.326923077,0.0,0.028846154,0.086538462,0.006410256,609.2310316,142,150.0,0.0,2
LACL,2004,220750207,GCSP,U,1,FIVE,LH,60.57400986,-153.7827109,22075,2,7,0.0,0.0,0.551282051,0.326923077,0.0,0.028846154,0.086538462,0.006410256,609.2310316,142,150.0,0.0,2
LACL,2004,220750207,WCSP,U,1,FIVE,LH,60.57400986,-153.7827109,22075,2,7,0.0,0.0,0.551282051,0.326923077,0.0,0.028846154,0.086538462,0.006410256,609.2310316,142,150.0,0.0,2
LACL,2004,220750207,WCSP,U,1,FIVE,LH,60.57400986,-153.7827109,22075,2,7,0.0,0.0,0.551282051,0.326923077,0.0,0.028846154,0.086538462,0.006410256,609.2310316,142,150.0,0.0,2
LACL,2004,220750207,YRWA,U,1,FIVE,LH,60.57400986,-153.7827109,22075,2,7,0.0,0.0,0.551282051,0.326923077,0.0,0.028846154,0.086538462,0.006410256,609.2310316,142,150.0,0.0,2
LACL,2004,213570206,DEJU,U,1,FIVE,LH,60.26581289,-153.8896197,21357,2,6,0.083067093,0.0,0.057507987,0.009584665,0.076677316,0.121405751,0.552715655,0.099041534,100.4235789,143,50.0,0.0,1
LACL,2004,218350108,ATSP,U,1,FIVE,LH,60.45559552,-153.9435647,21835,1,8,0.0,0.0,0.468152866,0.531847134,0.0,0.0,0.0,0.0,602.0816,140,150.0,0.0,2
LACL,2004,218350108,ATSP,U,1,FIVE,LH,60.45559552,-153.9435647,21835,1,8,0.0,0.0,0.468152866,0.531847134,0.0,0.0,0.0,0.0,602.0816,140,150.0,0.0,2
LACL,2004,218350108,ATSP,U,1,FIVE,LH,60.45559552,-153.9435647,21835,1,8,0.0,0.0,0.468152866,0.531847134,0.0,0.0,0.0,0.0,602.0816,140,150.0,0.0,2
LACL,2004,218350108,GCSP,U,1,FIVE,LH,60.45559552,-153.9435647,21835,1,8,0.0,0.0,0.468152866,0.531847134,0.0,0.0,0.0,0.0,602.0816,140,150.0,0.0,2
LACL,2004,218350108,GCSP,U,1,FIVE,LH,60.45559552,-153.9435647,21835,1,8,0.0,0.0,0.468152866,0.531847134,0.0,0.0,0.0,0.0,602.0816,140,150.0,0.0,2
LACL,2004,218350108,OCWA,U,1,FIVE,LH,60.45559552,-153.9435647,21835,1,8,0.0,0.0,0.468152866,0.531847134,0.0,0.0,0.0,0.0,602.0816,140,150.0,0.0,2
LACL,2004,218350108,WIPT,U,1,FIVE,LH,60.45559552,-153.9435647,21835,1,8,0.0,0.0,0.468152866,0.531847134,0.0,0.0,0.0,0.0,602.0816,140,150.0,0.0,2
LACL,2004,218350108,WIWA,U,1,FIVE,LH,60.45559552,-153.9435647,21835,1,8,0.0,0.0,0.468152866,0.531847134,0.0,0.0,0.0,0.0,602.0816,140,150.0,0.0,2
KATM,2006,170520403,GCSP,U,1,FIVE,AP,58.61690051,-153.7742212,17052,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237.744,154,150.0,0.0,1
KATM,2006,170520403,GCSP,U,1,FIVE,AP,58.61690051,-153.7742212,17052,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237.744,154,150.0,0.0,1
KATM,2006,170520403,HETH,U,1,FIVE,AP,58.61690051,-153.7742212,17052,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237.744,154,150.0,0.0,1
KATM,2006,170520403,OCWA,U,1,FIVE,AP,58.61690051,-153.7742212,17052,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237.744,154,150.0,0.0,1
KATM,2006,170520403,WIWA,U,1,FIVE,AP,58.61690051,-153.7742212,17052,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237.744,154,150.0,0.0,1
LACL,2004,223120303,ATSP,U,1,FIVE,LH,60.63978885,-154.2402669,22312,3,3,0.0,0.0,0.318471338,0.671974522,0.0,0.0,0.00955414,0.0,644.75868,143,150.0,0.0,2
LACL,2006,204060204,HETH,U,1,FIVE,AR,60.01248655,-152.8773359,20406,2,4,0.06031746,0.0,0.876190476,0.0,0.0,0.0,0.025396825,0.038095238,376.68708,155,150.0,0.0,1
LACL,2006,201670402,AMPI,U,1,FIVE,AR,59.93236385,-152.8825539,20167,4,2,0.0,0.0,0.424050633,0.487341772,0.0,0.0,0.0,0.088607595,616.3216421,156,150.0,0.0,1
LACL,2004,225530112,HETH,U,1,FIVE,LH,60.7766489,-153.9609418,22553,1,12,0.473015873,0.0,0.171428571,0.012698413,0.0,0.292063492,0.0,0.050793651,793.3783579,143,150.0,0.0,2
LACL,2004,225530112,WCSP,U,1,FIVE,LH,60.7766489,-153.9609418,22553,1,12,0.473015873,0.0,0.171428571,0.012698413,0.0,0.292063492,0.0,0.050793651,793.3783579,143,150.0,0.0,2
LACL,2004,225530112,WCSP,U,1,FIVE,LH,60.7766489,-153.9609418,22553,1,12,0.473015873,0.0,0.171428571,0.012698413,0.0,0.292063492,0.0,0.050793651,793.3783579,143,150.0,0.0,2
LACL,2004,225530112,WIWA,U,1,FIVE,LH,60.7766489,-153.9609418,22553,1,12,0.473015873,0.0,0.171428571,0.012698413,0.0,0.292063492,0.0,0.050793651,793.3783579,143,150.0,0.0,2
LACL,2004,225530112,WIWA,U,1,FIVE,LH,60.7766489,-153.9609418,22553,1,12,0.473015873,0.0,0.171428571,0.012698413,0.0,0.292063492,0.0,0.050793651,793.3783579,143,150.0,0.0,2
KATM,2005,170470304,AMPI,U,1,FIVE,AP,58.55587246,-154.5942572,17047,3,4,0.0,0.0,0.736507937,0.263492063,0.0,0.0,0.0,0.0,602.9706,141,150.0,0.0,1
KATM,2005,170470304,ROPT,U,1,FIVE,AP,58.55587246,-154.5942572,17047,3,4,0.0,0.0,0.736507937,0.263492063,0.0,0.0,0.0,0.0,602.9706,141,150.0,0.0,1
KATM,2005,170470304,WIPT,U,1,FIVE,AP,58.55587246,-154.5942572,17047,3,4,0.0,0.0,0.736507937,0.263492063,0.0,0.0,0.0,0.0,602.9706,141,150.0,0.0,1
KATM,2005,170470304,WIPT,U,1,FIVE,AP,58.55587246,-154.5942572,17047,3,4,0.0,0.0,0.736507937,0.263492063,0.0,0.0,0.0,0.0,602.9706,141,150.0,0.0,1
KATM,2005,172840102,HETH,U,1,FIVE,AP,58.61515582,-155.0099123,17284,1,2,0.0,0.0,0.844444444,0.133333333,0.015873016,0.0,0.0,0.006349206,339.1117714,139,150.0,0.9,2
LACL,2004,213640105,FOSP,U,1,FIVE,AR,60.41052268,-152.5416237,21364,1,5,0.053968254,0.034920635,0.631746032,0.0,0.0,0.0,0.082539683,0.196825397,174.6183158,149,150.0,0.25,2
LACL,2004,213640105,FOSP,U,1,FIVE,AR,60.41052268,-152.5416237,21364,1,5,0.053968254,0.034920635,0.631746032,0.0,0.0,0.0,0.082539683,0.196825397,174.6183158,149,150.0,0.25,2
LACL,2004,220750208,DEJU,U,1,FIVE,LH,60.57694914,-153.7754244,22075,2,8,0.003205128,0.0,0.467948718,0.317307692,0.0,0.025641026,0.147435897,0.038461538,608.0118316,142,150.0,0.0,2
LACL,2004,220750208,GCSP,U,1,FIVE,LH,60.57694914,-153.7754244,22075,2,8,0.003205128,0.0,0.467948718,0.317307692,0.0,0.025641026,0.147435897,0.038461538,608.0118316,142,150.0,0.0,2
LACL,2004,220750208,WCSP,U,1,FIVE,LH,60.57694914,-153.7754244,22075,2,8,0.003205128,0.0,0.467948718,0.317307692,0.0,0.025641026,0.147435897,0.038461538,608.0118316,142,150.0,0.0,2
LACL,2004,213640304,GCSP,U,1,FIVE,AR,60.40135958,-152.5592086,21364,3,4,0.0,0.0,0.996784566,0.0,0.0,0.0,0.003215434,0.0,285.2928,150,150.0,0.2,2
KATM,2006,160890103,GCSP,U,1,FIVE,AP,58.16178043,-154.7877356,16089,1,3,0.0,0.0,0.060126582,0.101265823,0.0,0.0,0.0,0.838607595,512.5292211,151,150.0,0.0,1
KATM,2006,160890103,WIWA,U,1,FIVE,AP,58.16178043,-154.7877356,16089,1,3,0.0,0.0,0.060126582,0.101265823,0.0,0.0,0.0,0.838607595,512.5292211,151,150.0,0.0,1
KATM,2005,177610307,AMPI,U,1,FIVE,AP,58.81161111,-155.222865,17761,3,7,0.0,0.0,0.0,0.984227129,0.0,0.0,0.0,0.015772871,599.4738667,137,150.0,0.0,1
KATM,2005,177610307,SAVS,U,1,FIVE,AP,58.81161111,-155.222865,17761,3,7,0.0,0.0,0.0,0.984227129,0.0,0.0,0.0,0.015772871,599.4738667,137,150.0,0.0,1
LACL,2004,225530113,ATSP,U,1,FIVE,LH,60.77792136,-153.952041,22553,1,13,0.605678233,0.0,0.173501577,0.034700315,0.0,0.186119874,0.0,0.0,803.2121684,143,150.0,0.0,2
LACL,2004,225530113,GCSP,U,1,FIVE,LH,60.77792136,-153.952041,22553,1,13,0.605678233,0.0,0.173501577,0.034700315,0.0,0.186119874,0.0,0.0,803.2121684,143,150.0,0.0,2
